goods_name,shop_name,price,purchase_num,location
欢螺颂螺蛳粉柳州味之坊广西正宗特产原味欢乐颂3包邮酸笋螺狮粉,华云6973,39.90,['52人付款'],广西 柳州
(预售)脆皮螺蛳粉360g×3盒螺蛳粉先生马中才,螺蛳粉先生,71.50,['38人付款'],广西 南宁
龙柒柳州螺蛳粉295g*10袋  广西特产鹌鹑蛋螺狮粉方便速食米粉,龙柒螺蛳粉,140.00,['36人付款'],广西 柳州
柳州螺蛳粉林螺轩30年实体店品质280g袋装5包装新鲜原味口感纯正,柳州宠爱乐园,64.00,['7人付款'],广西 柳州
非常螺蛳粉260gX10包整箱礼盒柳州正宗螺狮粉广西特产螺丝粉包邮,孟子与嘉嘉,63.90,['30人付款'],广西 河池
柳州家柳螺蛳粉300gx10袋螺狮粉特产美食酸辣粉广西特产正宗包邮,wholesale2013,69.00,['18人付款'],广西 柳州
【顺丰包邮】正宗螺蛳粉柳州柳全袋装自煮3袋现货特产方便粉现货,56789味瓶,44.90,['295人付款'],河南 郑州
预售7天【小龙虾】好欢螺螺蛳粉320g10袋螺蛳粉酸辣粉速食方便面,恒伟酒业,55.00,['44人付款'],广西 柳州
螺状元柳州螺蛳粉280g*5袋正宗特产米粉速食方便面食品广西螺丝粉,carol_qiao,65.00,['4人付款'],广西 柳州
爽螺鲜正宗柳州螺蛳粉广西特产原味螺狮粉霸王10袋礼盒装整箱包邮,fqf6701131,118.00,['17人付款'],广西 柳州
好观螺欢好螺好欢螺螺蛳粉一箱啰嗦粉即使食品 速食 即食快食食品,姜耀新,54.12,['2人付款'],广西 柳州
卷味柳州螺蛳粉冲泡型300g*9盒装广西螺丝粉一箱9盒装大老胡同款,螺状元螺蛳粉实体店,160.00,['44人付款'],广西 柳州
【现货秒发】柳州正宗螺丝粉顺丰包邮螺狮粉一城一味螺阿姨螺蛳粉,粉哥企业,44.60,['75人付款'],广西 柳州
螺蛳粉柳州正宗老牌原味广西速食米线螺丝粉袋装330g*3袋现货包邮,万玛网络科技经营部,39.99,['51人付款'],广西 柳州
柒记螺蛳粉特产礼盒原味 柳州螺丝粉 螺狮粉水煮方便面速食十连包,龙柒螺蛳粉,130.00,['40人付款'],广西 柳州
螺则天 柳州螺蛳粉现货广西特产正宗螺狮粉螺丝粉300g*10袋装包邮,weifengyan123,69.80,['17人付款'],广西 柳州
一城一味螺蛳粉300*10袋正宗柳州特产螺丝狮粉特价包邮,美丽人生lhp66,148.00,['3人付款'],广西 柳州
柳州螺蛳粉广西螺狮粉整箱5包正宗特产家柳螺丝粉方便速食酸辣粉,小羊三只,32.90,['107人付款'],广西 柳州
好欢螺螺蛳粉特产美食300g*3袋速食干拌非方便面酸辣原味螺蛳粉,好欢螺,38.70,['983人付款'],广西 柳州
柳江人家螺蛳粉广西特产正宗螺丝粉330g*3包速食方便面米线酸辣粉,love257love995,36.90,['159人付款'],山东 济南
【5袋装】只投螺碗300g*5包正宗柳州只投螺碗螺蛳粉包邮速食,金涵百货商店,42.68,['48人付款'],浙江 杭州
宅而有味螺蛳粉330g*5包网红爆款合味芳正宗柳州螺蛳粉特产酸辣粉,淘淘零食馆,39.90,['46人付款'],广西 柳州
螺太子广西柳州正宗螺蛳粉酸辣粉方便面速食米线包邮 6包装水煮,做自己的首席,69.80,['8人付款'],广西 柳州
现货爱民螺蛳粉水煮型10袋*320克正宗柳州螺蛳粉顺丰包邮,广西柳州螺蛳粉,99.00,['12人付款'],广西 柳州
爽圆圆桂林米粉正宗卤粉螺蛳粉速食广西特产卤水粗米粉米线六袋装,圣麦金桂食品,39.90,['112人付款'],广西 桂林
【升级版】好欢螺螺蛳粉400g*3袋柳州螺狮粉酸辣粉速食米粉方便面,love257love995,51.41,['216人付款'],山东 济南
正宗柳州家柳螺蛳粉300克x10包广西特产螺丝粉螺狮粉方便速食快餐,csg289825954,68.00,['7人付款'],广西 柳州
【必抢6包爆款】螺蛳爷正宗柳州螺丝粉320g*6包速食螺蛳粉螺狮粉,飞哥创业no6,39.55,['17人付款'],河南 郑州
螺满地柳州正宗螺蛳粉广西特产螺狮粉5包邮螺丝粉速食酸辣粉,百优源时尚零食店,29.90,['159人付款'],广西 柳州
佳味螺螺蛳粉320g*10包广西柳州特产正宗包邮螺丝粉速食螺狮粉,食之味力,128.00,['26人付款'],广西 柳州
【升级版】螺蛳粉400g3袋柳州螺狮粉酸辣粉速食米粉方便面,王老师159店铺,50.47,['8人付款'],山东 济南
正常发货▲广西特产柳太太螺蛳粉柳州正宗螺丝粉螺狮粉酸辣粉 5袋,liangguangbin001,49.00,['43人付款'],广西 柳州
厂家直供 壶城人家螺蛳粉 280gX5盒壶城螺狮粉柳州正宗特产螺丝粉,轩原食品,78.00,['11人付款'],广西 柳州
柳宗元正宗柳州螺蛳粉有螺肉广西特产酸辣螺丝粉礼盒10包装,tb554292077,149.99,['29人付款'],广西 柳州
元元会螺蛳粉260g10盒正宗广西柳州特产自热自煮方便米线零食小吃,葡隆酒庄鑫栋优品,58.00,['22人付款'],广西 柳州
广西特产柳州螺蛳粉 正宗螺狮粉方便面速食螺满地螺丝粉真空装6袋,螺湘百味,36.20,['242人付款'],广西 柳州
柳州螺蛳粉正宗包邮柳江人家350g×10袋广西特产袋装现货可发国外,ufo608565,129.00,['9人付款'],广西 柳州
3袋柳江螺蛳粉柳州人家正宗特产螺狮螺丝可正常发货湖北武汉包邮,柳三姐螺蛳粉,35.60,['182人付款'],广西 柳州
嘻螺会正宗螺蛳粉300g*5袋柳州特产广西螺狮粉新鲜真空方便面包邮,十三郎贩卖,54.00,['104人付款'],广西 柳州
本农家味 螺满地螺蛳粉300g*5包/10包装广西柳州正宗粉丝整箱包邮,本农家味,35.90,['216人付款'],云南 昆明
正宗清真马味斋螺蛳粉牛骨汤米粉柳州特产速食酸辣爽米线3袋装,tb84554803,39.80,['37人付款'],广西 柳州
螺狮粉柳州风味广西特产巧二娘现货能发货的正宗原味螺蛳粉10包装,南宁溢美鲜,128.00,['20人付款'],广西 南宁
广西柳州特产淘螺绘螺蛳粉袋装水煮型300gx5包酸辣螺丝粉方便速食,夜半夏清凉,55.00,['67人付款'],广西 柳州
柳之味螺蛳粉正宗柳州螺蛳粉320克/包，8包/箱,千秋依依布舍,108.00,['10人付款'],广西 柳州
广西特产柳州正宗熊家坊螺蛳粉4盒冲泡型280g*网红速食懒人螺蛳粉,静wj19,59.00,['7人付款'],广西 柳州
正常能发货快的螺蛳粉正宗柳州螺蛳粉特产螺狮粉酸辣粉装速食米线,天祥食品专营店,7.90,['166人付款'],广西 南宁
正宗广西柳州特产螺丝粉礼盒装整箱螺蛳粉方便螺狮粉包邮,金味帅调味品,108.00,['18人付款'],广西 柳州
元元会螺蛳粉柳州正宗300G*10包袋装方便速食粉丝米线螺丝粉酸辣,天中商贸平台,59.90,['11人付款'],河南 郑州
螺阿姨一城一味特产螺蛳粉酸辣粉正宗速食方便螺蛳粉300克*3袋装,guoxing0865,44.00,['93人付款'],广西 柳州
柳州正宗螺蛳粉柳螺香380克5袋装酸辣鲜香有螺蛳肉特产现货发货快,吻之以歌007,78.00,['5人付款'],广西 桂林
螺状元螺蛳粉300g10包礼盒柳州螺丝粉正宗包邮广西米粉方便面整箱,浅辰原创,128.00,['40人付款'],广西 柳州
柳州特产柳螺香原味方便速食冲泡型螺蛳粉210g6桶装现货包邮,曼伯全国美食甄选,69.90,['52人付款'],广东 东莞
只投螺碗螺蛳粉320g*5包装正宗柳州螺丝粉包邮广西特产螺狮粉整箱,味巢食品,39.90,['48人付款'],广西 柳州
正品卷味螺蛳粉快手大老胡水煮型冲泡型螺蛳粉正宗柳州螺丝粉包邮,weiaimin2016,150.00,['29人付款'],广西 柳州
热卖广西柳州螺蛳粉正宗卷味冲泡型300*3盒装整箱包邮,朱一末,54.00,['33人付款'],浙江 杭州
螺霸王新款原味水煮螺蛳粉280G*10包装礼盒广西柳州特产螺狮粉,静wj19,108.00,['19人付款'],广西 柳州
柳州螺蛳粉组合螺霸王麻辣味+原味螺狮粉6袋混搭正宗螺丝粉混合装,xakj2000,72.90,['4人付款'],广西 柳州
桂林米粉干粉广西柳州螺蛳粉干粉米线干货手工江西粗米粉米线粉丝,广西浩丰食品专营店,11.80,['399人付款'],广西 柳州
柳州螺蛳粉 好欢螺螺丝粉300克袋装量贩装 包邮广西特产,liuzhoutechan,38.70,['17人付款'],广西 柳州
【当天发货】柳螺叔螺蛳粉300gx10袋柳州螺狮粉正宗包邮原味螺蛳,锐森科技公司,58.05,['70人付款'],广西 柳州
士照柳州螺蛳粉10包1箱整箱礼盒装礼包广西特产礼品方便速食,士照特产,120.00,['6人付款'],广西 南宁
白家陈记螺蛳粉广西柳州特产螺丝粉355g*1袋装冲泡型方便速食米线,悠然时光食品专营店,13.90,['8人付款'],江苏 泰州
柳冠螺蛳粉水煮型广西柳州正宗螺蛳粉特产方便面粉速食米线300gX3,柳冠食品,43.20,['36人付款'],广西 柳州
广西柳州特产螺蛳粉248gx10袋装水煮型螺丝粉百真汇螺狮速食米粉,夜半夏清凉,99.00,['17人付款'],广西 柳州
董阿姨柳州螺蛳粉广西螺狮粉5包正宗特产酸辣螺丝粉米线方便速食,冰月食品馆子,29.84,['50人付款'],广西 柳州
【顺丰发货】好欢螺小龙虾味螺蛳粉320gX5包装广西柳州正宗螺狮粉,购优汇2016,74.50,['15人付款'],广西 柳州
过桥米线广西米粉干干米粉纯大米桂林米粉细米线无添加柳州螺蛳粉,可爱居520,33.90,['131人付款'],广西 桂林
螺湘百味柳州螺蛳粉广西特产米线正宗螺狮粉方便螺丝粉300g*10袋,初曦弟弟,73.80,['44人付款'],广西 柳州
柳全螺蛳粉268克*10袋柳州螺丝粉广西特产正宗柳泉螺狮粉整箱礼盒,xakj2000,99.00,['15人付款'],广西 柳州
嘻螺会广西柳州正宗螺蛳粉腐竹米线方便速食酸辣粉 现货当天发,lnn173,35.50,['49人付款'],山东 青岛
螺阿姨一城一味特产螺蛳粉酸辣粉正宗速食方便螺蛳粉300克*10袋装,guoxing0865,148.00,['24人付款'],广西 柳州
广西柳州好欢乐螺丝粉3包袋装300克 原味螺蛳粉之味螺螺狮粉包邮,交天下为友,79.60,['33人付款'],广西 柳州
【新品】好欢螺螺蛳粉柳州网红速食酸辣粉加辣加臭礼盒箱6袋,好欢螺,89.40,['2人付款'],广西 柳州
只投螺碗螺蛳粉320g*5袋广西正宗柳州螺丝粉网红速食螺狮粉包邮,zfcfooll,39.90,['26人付款'],广西 柳州
升级版加鹌鹑蛋350g克*10袋大份量广西特产柳州正宗螺蛳粉柳江人,石尚金兰茶庄,129.00,['112人付款'],广西 柳州
好欢螺螺蛳粉300g*3袋装 柳州螺狮粉原味正宗包邮 广西特产螺丝粉,品牌网络发展直代企业,38.70,['27人付款'],广西 柳州
李佳琦螺蛳粉冲泡速食酸辣粉米线李子柒同款10包装现货秒发一箱装,小刀和面包,49.80,['64人付款'],广东 广州
嘻螺会广西柳州螺蛳粉特产螺丝粉320*10袋礼盒装包邮送鹌鹑卤蛋,谢和华525,99.00,['5人付款'],广西 柳州
【320g*5袋装】正宗广西柳州螺蛳粉螺蛳爷螺丝粉速食螺狮粉特产,泰成商贸1133,33.00,['142人付款'],广西 柳州
包邮百真汇小薯螺蛳粉杯装整箱12桶速食广西细粉条速食点心红薯粉,广州骏宝贸易有限公司,41.50,['35人付款'],广东 广州
(预售)小时光冲泡螺蛳粉260g×4盒螺蛳粉先生马中才,螺蛳粉先生,60.00,['34人付款'],广西 南宁
【升级版】好欢螺螺蛳粉400g*3袋柳州螺狮粉酸辣粉速食米粉方便面,双福干货世家,57.30,['4人付款'],福建 福州
清真螺蛳粉马味斋柳州特产正宗袋装米线速食320g*6包米粉酸辣爽口,tb84554803,39.60,['62人付款'],广西 柳州
先领券！【好欢螺组合】400g+300g+320g小龙虾味 正宗柳州螺蛳粉,拉拉钩5751,42.70,['20人付款'],广西 柳州
【包邮】卷味螺蛳粉腐竹豆皮干货螺蛳粉伴侣火锅关东煮 50gX6袋,小蜜淘zz,36.00,['43人付款'],浙江 杭州
广西柳州原味特产正宗螺蛳粉桂林米线袋装自热螺丝粉包邮五包发货,护运大队,80.00,['35人付款'],辽宁 大连
二只螺305g*5袋正宗广西特产柳州螺蛳粉柳州葛根螺蛳粉非礼品箱,tb425395047,64.00,['38人付款'],广西 柳州
柳州螺蛳粉元元会猪八戒300g10袋礼盒 正宗美食特产 现货顺丰包邮,麋鹿maru,120.00,['9人付款'],广西 柳州
螺蛳粉柳州罗丝粉正宗包邮广西特产超辣一整箱10包装10袋螺丝粉,叭嘟叭嘟速食食品,75.90,['13人付款'],江苏 南京
掌记嗨吃家酸辣粉桶装速食米线正品118g*6桶正宗海吃红薯粉螺蛳粉,周宁食品专营店,24.80,['331人付款'],河南 商丘
螺满地正宗柳州螺蛳粉  5袋装 螺狮粉10袋 螺丝粉酸辣粉 整箱,love257love995,39.90,['38人付款'],山东 济南
广西柳州特产柳州志君莫氏螺蛳粉300g   五包装,欧阳宣y,58.60,['26人付款'],广西 柳州
【现货】柳江人家螺蛳粉350g*10包升级版原味螺丝粉方便速食包邮,天天想周周,37.90,['56人付款'],广西 柳州
螺蛳粉料包不带粉螺蛳粉料包商用 配料 调料包 家用不含米粉汤料,tb191539089,58.18,['6人付款'],广西 柳州
【现货秒发】柳虹柳州螺蛳粉300g*10袋正宗螺丝粉特产螺狮粉包邮,皓皓食品0707,57.00,['17人付款'],广西 柳州
【1桶包邮】食族人螺蛳粉6桶方便速食网红款螺丝粉酸辣粉代餐粉丝,juanjuan775888,51.00,['3人付款'],陕西 西安
螺蛳粉广西正宗柳州嘻螺会螺狮粉特产螺丝粉5包*300g方便速食米线,tb19325157,35.00,['254人付款'],广西 柳州
【4盒装螺蛳粉】韩太盒装正宗柳州美食特产螺丝米粉冲泡速食包邮,linrune,51.80,['15人付款'],广西 桂林
现货正宗柳江人家螺蛳粉330g霸王柳州人家螺狮粉好欢乐螺丝粉包邮,交天下为友,99.00,['152人付款'],广西 柳州
[顺丰]螺霸王麻辣味螺蛳粉5包螺狮粉正宗特产柳州螺丝粉整箱速食,zfl0035,65.90,['8人付款'],广西 柳州
皇冠螺螺蛳粉正宗柳州螺丝粉广西特产螺狮粉330克包邮酸辣粉速食,皇冠螺旗舰店,13.30,['2.5万+人付款'],广西 柳州
广西柳州特产只投螺碗螺蛳粉320g*5袋方便速食螺丝粉米粉抖音快手,臭美丁姑娘,39.90,['9人付款'],广西 柳州
（现货）稻花香网红经典螺蛳粉小桶方便粉丝粉条方便泡面6桶装,良品坊电商,59.90,['33人付款'],浙江 金华
包邮【螺妈妈螺蛳粉255g*5袋礼盒装】螺状元生产正宗柳州螺蛳粉,茶缘龙城,56.00,['5人付款'],广西 柳州
广西柳州特产正宗螺狮粉300g*10袋礼盒装包邮 家乡味螺轩螺螺蛳粉,吉优屯,138.00,['7人付款'],广西 柳州
广西特产3袋装酸辣柳州爱薇儿螺蛳粉艾薇儿螺狮粉螺丝粉米粉包邮,花千骨20150625,39.00,['264人付款'],广西 柳州
螺状元牛骨金汤螺蛳粉350g*5包正宗柳州螺师粉包邮速食方便面米粉,浅辰原创,69.90,['23人付款'],广西 柳州
268g*3盒螺霸王螺蛳粉自热火锅无火自煮方便微火锅懒人免煮,喜日来,49.90,['7人付款'],广西 柳州
螺霸王螺蛳粉配料配菜腐竹20g5包脆特产柳州零食螺蛳粉正宗包邮,csg289825954,34.10,['6人付款'],广西 柳州
5斤云南正宗过桥米线 干米线 非广西柳州螺蛳粉酸辣粉 做砂锅米线,滇鹏旗舰店,12.50,['457人付款'],云南 昆明
大胃王正宗柳州螺蛳粉粉丝酸辣粉速食螺狮粉广西特产袋装螺丝粉,而可为食品专营店,17.90,['287人付款'],广西 南宁
螺霸王螺蛳粉配料配菜腐竹20g5包脆特产柳州零食螺蛳粉正宗包邮,csg289825954,34.10,['6人付款'],广西 柳州
5斤云南正宗过桥米线 干米线 非广西柳州螺蛳粉酸辣粉 做砂锅米线,滇鹏旗舰店,12.50,['457人付款'],云南 昆明
大胃王正宗柳州螺蛳粉粉丝酸辣粉速食螺狮粉广西特产袋装螺丝粉,而可为食品专营店,17.90,['287人付款'],广西 南宁
正宗广西柳州特产卷味螺蛳粉水煮型5盒装螺狮粉快手大老胡螺丝粉,yangkunhao,85.00,['17人付款'],广西 柳州
螺霸王螺蛳粉酸辣广西柳州特产螺丝粉280g*10袋礼盒装螺狮粉整箱,花千骨20150625,115.00,['8人付款'],广西 柳州
【现货直发】柳江人家螺蛳粉正宗柳州特产螺狮粉10袋装螺丝粉整箱,咋里个,128.00,['22人付款'],广西 柳州
【微螺螺蛳粉10袋】正宗广西特产原味螺蛳粉305g 米粉速食包邮,柳州土特产批发商,90.00,['30人付款'],广西 柳州
螺霸王鸭脚煲广西柳州特产螺狮粉1050g 火锅套餐螺丝粉方便速食,gxlzxm_2007,68.90,['11人付款'],广西 柳州
新款御素林豊老柳州纯素螺蛳粉官网素食米粉米线广西特产小吃水煮,amwddjoamwddjo,39.90,['37人付款'],广西 柳州
鑫祥全家福冲泡螺蛳粉1260g/6桶懒人方便速食即食6桶整箱螺丝粉,guoxing0865,68.00,['14人付款'],广西 柳州
大胃王螺蛳粉柳州正宗包邮速食米线广西特产螺狮粉袋装螺丝粉,而可为食品专营店,25.90,['37人付款'],河南 洛阳
正宗柳州华A萌哒螺蛳粉300g5包广西特产麻辣味螺丝粉酸辣粉螺狮粉,wholesale2013,52.00,['29人付款'],广西 柳州
好欢螺螺蛳粉广西柳州特产真空袋装米粉水煮型400克x3包,乖乖美食屋,44.70,['39人付款'],广西 柳州
好欢螺柳州螺蛳粉400g*10袋 螺狮粉正宗米粉方便速食整箱礼盒包邮,gxqhsm,149.00,['76人付款'],广西 柳州
好欢螺速食螺蛳粉豪华版广西柳州特产包邮黄色袋装400克*3袋,治愈力量,44.70,['31人付款'],广西 柳州
好欢螺螺蛳粉组合装300g+400g+320g小龙虾味螺丝粉正宗柳州螺狮粉,xakj2000,42.70,['139人付款'],广西 柳州
嘻螺会柳州正宗螺蛳粉300gx5包广西特产螺狮粉酸辣螺丝粉速食米线,娟娟精品企业店,50.72,['10人付款'],浙江 温州
螺霸王螺蛳粉柳州特产螺蛳鸭脚煲螺丝粉米线罗霸王螺狮粉火锅包邮,feiguodeqiqiu,68.00,['16人付款'],广西 柳州
柳州西环肥仔螺蛳粉280g*10袋一箱广西柳州正宗螺蛳粉特产包邮,八神安6,125.00,['8人付款'],广西 柳州
亦螺亦味螺蛳粉柳州正宗包邮300g5袋礼盒米线粉丝酸辣粉立即发货,亦螺亦味,78.00,['15人付款'],广西 柳州
广西柳州特产螺蛳粉正宗特辣水煮酸辣螺狮粉10包袋装整箱速食米线,五健商贸店,128.67,['15人付款'],广西 柳州
9天内发货好欢螺珞狮螺蛳螺狮粉柳州罗丝螺丝袋装正宗包邮400g3袋,流行前线购物,69.00,['40人付款'],广西 柳州
螺满地广西螺蛳粉柳州正宗包邮袋装螺狮粉螺丝粉包邮5包装整箱,奈奈百货铺,35.88,['33人付款'],广西 柳州
食战家柳州螺蛳粉广西螺狮粉整箱5包特产螺丝粉速食正宗酸辣粉,tb19325157,39.90,['19人付款'],北京
广西正宗柳州特产真空包装 欢螺颂300g*10袋装螺蛳粉 螺丝粉,恶魔以上天使未满,129.00,['17人付款'],广西 柳州
sakula零食店嘻螺会广西柳州螺蛳粉6盒装冲泡型正宗粉丝特产速食,星际宝贝异地,80.00,['9人付款'],广西 柳州
桂小萌螺蛳螺狮粉柳州柳洲正宗包邮善元珞狮螺师粉螺丝整箱10袋包,管钱多,95.00,['25人付款'],广西 柳州
一箱特产快手大老胡速食免煮包邮柳州正宗螺狮粉冲泡型卷味螺蛳粉,pangbo416416,160.00,['30人付款'],广西 柳州
柳江人家螺蛳粉330g*5包整箱袋装美食方便面米线酸辣粉泡面速食,梁小蛋蛋梁小蛋蛋,55.60,['22人付款'],广西 柳州
柳州螺蛳粉 原味速食米粉5袋礼盒装螺满地螺蛳粉广西特产方便米线,海泽商贸公司,30.99,['84人付款'],广西 柳州
比你牛螺蛳粉广西柳州特产270g*3包螺丝粉方便面米线螺狮粉酸辣粉,tb746908572,38.90,['41人付款'],广西 柳州
五天发货哲儿家同款济宁卷味螺蛳粉代理,小屁孩驰驰,135.00,['32人付款'],山东 济宁
寻螺记广西柳州螺蛳粉正宗特产螺狮粉320g*10袋整箱礼盒装螺丝粉,br蓝色,64.32,['2人付款'],广西 柳州
董阿姨正宗广西柳州劲辣螺蛳粉320g*10 袋装特产礼盒米粉方便,柳州董蜜食品,70.80,['10人付款'],广西 柳州
5袋装柳州螺蛳粉包邮广西正宗螺狮粉米线速食酸辣粉螺丝粉方便面,美上青藤,29.90,['309人付款'],广西 柳州
打折柳州螺蛳粉广西特产正宗螺丝粉螺蛳粉方便面米线酸辣粉3包,周亮0115,35.90,['52人付款'],北京
李佳琦螺蛳粉柳州推荐李子柒七同款自煮现在能速发货快的顺丰包邮,tb990352937,48.00,['40人付款'],广西 柳州
顺丰包邮3袋装斌师傅原味螺蛳粉柳州正宗螺狮粉正常发货的螺丝粉,羿煌商贸,29.80,['356人付款'],广西 柳州
【50天发货】螺霸王麻辣螺蛳粉315g*5袋礼盒装柳州特产螺狮粉,女主角6565,65.90,['5人付款'],广西 柳州
黄氏真味螺蛳粉广西柳州螺丝粉400g*10袋豪华版正宗螺狮粉一整箱,皓皓食品0707,268.00,['9人付款'],广西 柳州
韩太螺蛳粉160g*12桶广西正宗螺蛳粉速食方便面酸辣粉即食冲泡,南宁市饶业商贸有限公司,69.80,['7人付款'],广西 南宁
【现货】柳江人家螺蛳粉螺状元金汤柳州螺丝粉一城一味螺狮粉3袋,三十穗,41.60,['19人付款'],广西 柳州
【加腐竹加酸笋加辣】好欢螺螺蛳粉400g*3袋柳州螺丝粉方便米粉,路边tel捡破烂,42.70,['124人付款'],广西 柳州
【现货】牛八哥螺蛳粉正宗300克10包【自煮型】柳州米粉米线方便,taobao教练,88.00,['17人付款'],广西 柳州
柳州特产螺霸王螺蛳粉正宗螺丝粉米线方便面酸辣粉280克拍一发三,ld熙雅茗苑,44.90,['4人付款'],辽宁 沈阳
1983大小爱吃螺蛳粉聚宝螺丝粉包邮柳州正宗5包装整箱超辣方便面,canghaileihen,59.00,['7人付款'],广西 柳州
正柳螺正宗螺蛳粉柳州特产5袋方便面米线酸辣粉螺丝粉螺狮粉速食,慰心华逸,39.90,['417人付款'],广西 柳州
好欢螺螺蛳粉加量版400g柳州正宗螺狮粉加料螺丝粉速食方便面包邮,三轩螺蛳粉工厂,74.50,['15人付款'],广西 柳州
遇螺倾心柳州螺蛳粉305g*5包广西正宗螺蛳粉方便面米线速食,小徐发哥,45.90,['54人付款'],广西 柳州
柳全柳州螺蛳粉268g*3正宗特产酸辣螺丝粉方便速食米线广西螺狮粉,博博精品企业店,40.80,['4人付款'],上海
现货爱螺味螺蛳粉广西正宗真空柳州螺蛳粉酸辣粉原爱田螺5包包邮,千秋依依布舍,47.60,['69人付款'],广西 柳州
本农家味 广西柳州酸辣粉丝原味螺蛳粉 螺霸王螺蛳粉280g*2袋,本农家味,25.90,['25人付款'],云南 昆明
艾力梵螺蛳粉柳州正宗包邮广西螺狮粉320g*3袋装水煮型螺丝粉现货,艾力梵大掌柜,31.90,['303人付款'],广西 柳州
加蛋嘻螺会广西柳州香辣螺蛳粉广西特产螺丝粉方便面速食320g*5袋,谢和华525,52.00,['29人付款'],广西 柳州
只投螺碗广西柳州特产螺蛳粉正宗螺狮粉螺丝粉5包整箱酸辣粉包邮,众划算阿明,39.90,['241人付款'],广西 柳州
爱民螺蛳粉320g*6袋礼盒装正宗柳州螺丝粉广西特产美食螺狮粉包邮,食之味力,71.90,['11人付款'],广西 柳州
婷婷海鲜豆大厨酸辣粉红薯粉螺蛳粉速食桶装夜宵方便粉丝,piaoxu0729,50.00,['5人付款'],辽宁 大连
【活动】网红嗨吃家桶装海吃螺蛳粉丝米线方便面整箱正宗重庆速食,天祥食品专营店,10.10,['980人付款'],河南 洛阳
自嗨锅冲泡螺蛳粉191g桶装方便面米线速食即食网红夜宵懒人代餐,岚木食品专营店,9.90,['100人付款'],上海
柳江人家柳州螺蛳粉350g*3袋广西特产速食米线方便面酸辣粉螺狮粉,寻找我的成功之路,38.70,['91人付款'],广西 柳州
柳小妹螺蛳粉 广西柳州当地网红推荐特色米线冲泡即食桶装 /6桶,hey一号店,68.00,['7人付款'],浙江 温州
好欢螺400gX5袋螺丝粉正宗方便速食广西正宗螺蛳粉,泓红食品,74.50,['47人付款'],广西 柳州
【好欢螺】好吃广西酸辣粉螺蛳粉螺狮粉螺丝粉丝300g*5袋装包邮,伯拉徒58,64.50,['1人付款'],广西 柳州
黄氏真味柳州螺蛳粉305克*3包正宗螺丝粉广西特产美食螺狮粉包邮,食之味力,38.50,['61人付款'],广西 柳州
广西特产螺丝粉好欢螺螺蛳粉柳州正宗包邮5包礼盒整箱螺狮粉,品牌网络发展直代企业,74.50,['8人付款'],广西 柳州
七星脆口王桂林干米粉柳州螺蛳粉过桥米线粗细粉牛肉粉干捞粉包邮,寶貝的寶寶仔,210.00,['5人付款'],广西 桂林
【顺丰秒发】口水哥螺蛳粉柳州螺丝粉整箱10袋礼盒正宗包邮螺狮粉,粉哥企业,59.90,['39人付款'],广西 柳州
华a螺蛳粉280g*10袋礼盒装广西特产螺狮粉螺丝粉方便速食正宗包邮,天天想周周,108.00,['46人付款'],广西 柳州
{湖北包邮}原味螺碗螺蛳粉305g*5遇螺倾心超辣柳州正宗酸辣螺丝粉,王掌柜88,45.90,['92人付款'],广西 柳州
卷味冲泡螺蛳粉广西柳州特产网红快手直播螺丝粉胡老大整箱9盒,lmm660044,160.00,['15人付款'],江苏 苏州
【5包特价】正宗广西柳州特产香辣螺蛳粉300g/袋螺蛳粉酸辣粉,露露的变羊术,26.67,['17人付款'],北京
霸蛮米粉4口味装家庭量贩装湖南常德牛肉粉米粉速食螺蛳粉米线,诚信第一369,74.28,['4人付款'],湖南 长沙
卷味螺蛳粉柳州特产正宗螺狮粉酸辣粉300g碗装网红速食,iceman8852527,72.00,['63人付款'],山东 济南
螺状元螺蛳粉柳州方便速食牛骨金汤350x10袋礼盒装螺丝粉方便面,女良子軍,148.00,['18人付款'],北京
柳州螺蛳粉干米粉 正宗柳州圆榨粉粗中细砂锅米线桂林米粉100斤,柳州板88,230.00,['9人付款'],广西 柳州
广西特产柳州柳全螺蛳粉300g*6袋礼盒装方便速食米线小吃包邮,ok100_zg,78.80,['4人付款'],广西 柳州
柳食尚正宗柳州螺蛳粉螺丝粉300g*10袋装速食螺蛳粉现货顺丰包邮,柳食尚,138.00,['23人付款'],广西 柳州
【1箱】正品卷味螺蛳粉冲泡型柳州正宗螺丝粉免水煮大老胡螺狮粉,刹那间你开始怀疑,150.00,['21人付款'],广西 柳州
螺满地正宗柳州螺蛳粉  5袋装 螺狮粉10袋 螺丝粉酸辣粉 整箱,飞哥创业no6,43.95,['3人付款'],河南 郑州
合味芳免煮冲泡型螺蛳粉 嗨桶柳州正宗螺蛳粉方便粉丝6桶装,刘龄鲜,49.90,['18人付款'],广西 柳州
长腿姐姐鸭脚螺蛳粉6袋礼盒装水煮螺狮粉广西特产柳州正宗螺丝粉,lili817399,98.00,['56人付款'],广西 柳州
【柳州菜博物馆推荐】欢螺颂螺蛳粉300g*3/5/10袋正宗广西特产,飞哥创业no7,129.90,['3人付款'],广西 柳州
正宗柳州螺蛳粉广西螺狮粉好欢螺300g10袋装螺丝粉包邮特产礼盒装,品牌网络发展直代企业,129.00,['7人付款'],广西 柳州
